,x
21649,0.25
21650,0.75
21651,-0.35
21652,-0.35
21653,-0.75
21654,-0.9
21655,0
21656,-0.75
21657,-0.25
21658,-1.75
21659,0
21660,-0.5
21661,0
21662,0.3
21663,-2.5
21664,-0.75
21665,0
21666,-0.75
21667,-0.6
21668,-1
21669,-0.75
21670,-0.85
21671,1.6
21672,0.25
21673,1.6
21674,0
21675,0
21676,-0.75
21677,-1
21678,-0.5
21679,-0.75
21680,1.6
21681,-0.75
21682,-0.75
21683,0.1
21684,0.25
21685,-1.25
21686,1.3
21687,-0.75
21688,-2.3
21689,-2
21690,-0.75
21691,0
21692,0
21693,0
21694,0.75
21695,-0.15
21696,-0.25
21697,1.05
21698,0
21699,0
21700,0.15
21701,-0.75
21702,0
21703,1
21704,0.8
21705,1.6
21706,-3
21707,-0.75
21708,-0.25
21709,0
21710,-0.25
21711,0
21712,-0.75
21713,0.05
21714,0
21715,0.55
21716,-0.65
21717,0.4
21718,-0.75
21719,-0.25
21720,1.6
21721,-0.75
21722,-0.25
21723,0
21724,-2.5
21725,0.8
21726,-1.15
21727,-0.3
21728,-0.25
21729,-0.4
21730,0.25
21731,-0.25
21732,-0.5
21733,0
21734,-0.75
21735,-2.5
21736,0.25
21737,0
21738,-0.75
21739,-0.5
21740,0.3
21741,-0.75
21742,0
21743,0.5
21744,1.6
21745,-0.25
21746,-0.75
21747,0
21748,0
21749,1.25
21750,-0.6
21751,-0.5
21752,0
21753,0.8
21754,0
21755,0
21756,0
21757,-0.3
21758,0
21759,-0.75
21760,-0.6
21761,0.4
21762,-0.25
21763,1.6
21764,-0.1
21765,-0.1
21766,-0.1
21767,-0.25
21768,0.5
21769,-0.75
21770,0.5
21771,0.5
21772,1.55
21773,0
21774,0.6
21775,0
21776,-0.6
21777,1.55
21778,1.25
21779,0
21780,-1.25
21781,0.5
21782,0.8
21783,-0.75
21784,0
21785,0.4
21786,-0.6
21787,0
21788,0.4
21789,-2.5
21790,1.6
21791,-0.6
21792,-0.15
21793,-1.5
21794,-0.75
21795,-0.25
21796,-2.5
21797,-1
21798,0
21799,-0.6
21800,1
21801,-0.75
21802,-0.75
21803,-1.5
21804,1.4
21805,1.6
21806,-0.75
21807,-0.6
21808,-1.25
21809,1.6
21810,-1.15
21811,0
21812,0.5
21813,-0.75
21814,0
21815,0
21816,0
21817,0
21818,-1
21819,-1.15
21820,-1.05
21821,0.55
21822,0
21823,0
21824,0
21825,-0.75
21826,-0.25
21827,0.5
21828,0
21829,0.55
21830,-0.75
21831,-0.6
21832,-1.5
21833,0
21834,-0.75
21835,-0.75
21836,-0.75
21837,0
21838,0
21839,0
21840,0
21841,0.15
21842,0.1
21843,0
21844,-0.75
21845,-0.7
21846,0
21847,0
21848,-2.5
21849,0.4
21850,-0.75
21851,-0.75
21852,-2.5
21853,-0.75
21854,-2
21855,0.25
21856,1.5
21857,0
21858,0.75
21859,-2.5
21860,0
21861,0
21862,-0.75
21863,-1
21864,-1.35
21865,0.8
21866,0
21867,-0.65
21868,-0.75
21869,-0.5
21870,0.75
21871,-0.75
21872,0
21873,0
21874,0
21875,-0.5
21876,0.25
21877,0.6
21878,1.6
21879,0
21880,0
21881,-1
21882,0
21883,-2.5
21884,-0.25
21885,-1
21886,-0.75
21887,0.65
21888,1.6
21889,-0.25
21890,-0.75
21891,-1.35
21892,0
21893,0
21894,0.5
21895,0.8
21896,-0.75
21897,0.8
21898,-0.9
21899,0.25
21900,-0.1
21901,-1.5
21902,0
21903,0.8
21904,-0.25
21905,-0.75
21906,-1.5
21907,0.15
21908,0
21909,0
21910,-0.5
21911,-0.5
21912,0
21913,0.8
21914,0
21915,-1.05
21916,-0.8
21917,-0.75
21918,-0.5
21919,0
21920,0.8
21921,0.25
21922,-0.75
21923,0.5
21924,-2.85
21925,-0.6
21926,-0.5
21927,1.6
21928,1.15
21929,-0.75
21930,0.8
21931,-0.5
21932,0.5
21933,-0.5
21934,0.75
21935,-0.75
21936,0.8
21937,0.8
21938,-0.35
21939,-1.5
21940,-0.6
21941,0
21942,0
21943,-0.75
21944,0
21945,-1.05
21946,-0.75
21947,1
21948,1.55
21949,0
21950,-0.25
21951,1.6
21952,0.8
21953,0
21954,-0.75
21955,-0.25
21956,-1
21957,-0.75
21958,-1.25
21959,0.75
21960,-0.75
21961,0.6
21962,0
21963,0
21964,-0.75
21965,-0.75
21966,0
21967,-0.8
21968,1.35
21969,0
21970,-0.5
21971,0.75
21972,-1
21973,1.6
21974,0
21975,-0.9
21976,-0.75
21977,-1
21978,-1.2
21979,0.75
21980,1.6
21981,0
21982,1.6
21983,-0.5
21984,0
21985,0
21986,0.35
21987,2
21988,0
21989,0
21990,0.15
21991,0.8
21992,-0.25
21993,0
21994,0
21995,-0.75
21996,-0.35
21997,-1.5
21998,0
21999,1.55
22000,0
22001,-1.15
22002,-0.6
22003,0
22004,-0.75
22005,-0.25
22006,0
22007,0
22008,-0.75
22009,-1.4
22010,0
22011,0.25
22012,-0.5
22013,0.4
22014,0.25
22015,-0.8
22016,-0.5
22017,0.4
22018,-1.75
22019,0
22020,-0.5
22021,0.65
22022,0.5
22023,0
22024,-0.2
22025,-0.75
22026,-0.75
22027,-1
22028,1.6
22029,0
22030,0.8
22031,0
22032,-0.75
22033,-0.15
22034,-0.75
22035,0
22036,-0.75
22037,-0.5
22038,1.6
22039,0
22040,0
22041,-0.15
22042,0.5
22043,-1.75
22044,-0.15
22045,1.4
22046,0.5
22047,0
22048,0.5
22049,-0.75
22050,-1.5
22051,0
22052,0
22053,0.6
22054,0.25
22055,-0.35
22056,1.6
22057,-0.25
22058,0.75
22059,0
22060,-1
22061,1.25
22062,-0.75
22063,0.1
22064,-0.6
22065,-0.75
22066,-0.75
22067,-2
22068,0.9
22069,-0.75
22070,-0.6
22071,0
22072,1.6
22073,-0.7
22074,-0.75
22075,0.25
22076,-0.75
22077,-1.5
22078,-0.75
22079,-0.85
22080,-0.75
22081,0
22082,-2.75
22083,0
22084,-0.75
22085,-0.6
22086,1.05
22087,0
22088,0.75
22089,0
22090,0.75
22091,0
22092,0.15
22093,-0.75
22094,-0.75
22095,0
22096,0
22097,-0.25
22098,-0.6
22099,0
22100,0
22101,-0.75
22102,1.6
22103,-0.25
22104,0
22105,-0.75
22106,0
22107,0
22108,0.25
22109,0
22110,-1.35
22111,-0.75
22112,0.8
22113,-0.6
22114,1.8
22115,-0.75
22116,-0.5
22117,0
22118,1.6
22119,0
22120,-0.8
22121,-0.5
22122,0
22123,0
22124,0
22125,-0.75
22126,2.65
22127,1.6
22128,-0.25
22129,-0.75
22130,-0.75
22131,0
22132,-0.4
22133,0
22134,-0.75
22135,0
22136,-0.5
22137,0.8
22138,0
22139,0
22140,-1
22141,0
22142,0
22143,-0.25
22144,-0.75
22145,0
22146,0
22147,0
22148,-0.25
22149,-0.85
22150,0.6
22151,0
22152,0.6
22153,-0.25
22154,0.4
22155,0.1
22156,0
22157,0
22158,0
22159,-0.75
22160,-2
22161,0
22162,-0.25
22163,1.4
22164,0.15
22165,0.75
22166,0
22167,1.85
22168,-0.5
22169,0.6
22170,-2.25
22171,0.1
22172,0.05
22173,0
22174,-1.5
22175,-0.25
22176,-0.25
22177,-2.9
22178,0.5
22179,0
22180,0
22181,0
22182,-0.9
22183,1.55
22184,0
22185,0
22186,-0.6
22187,-0.5
22188,-0.15
22189,-0.75
22190,0
22191,-0.75
22192,0
22193,-0.5
22194,-0.5
22195,2
22196,-0.5
22197,0
22198,0
22199,-0.75
22200,-0.75
22201,1.6
22202,0
22203,0
22204,0.4
22205,-0.75
22206,0
22207,0.1
22208,-0.75
22209,-0.75
22210,0.05
22211,-0.25
22212,0.75
22213,-0.75
22214,1.6
22215,0.55
22216,-0.75
22217,0.6
22218,0.05
22219,0.8
22220,0.6
22221,0
22222,0
22223,0
22224,-1.15
22225,-0.75
22226,0.5
22227,0
22228,-0.25
22229,1.75
22230,-0.5
22231,-0.75
22232,1.6
22233,-0.75
22234,-0.5
22235,0
22236,0
22237,0
22238,-0.5
22239,1.6
22240,0
22241,0
22242,-0.5
22243,-0.4
22244,0.5
22245,1.35
22246,0
22247,-0.25
22248,-0.75
22249,-1.15
22250,-0.5
22251,-1.15
22252,-1.15
22253,-0.75
22254,-1.15
22255,-0.6
22256,0
22257,0.5
22258,-0.75
22259,0
22260,0.1
22261,-0.75
22262,0.1
22263,0
22264,0.5
22265,-1
22266,0
22267,0.85
22268,-0.25
22269,-0.35
22270,-1.45
22271,-1
22272,-0.5
22273,0.95
22274,0
22275,0.2
22276,0
22277,-0.75
22278,-0.25
22279,-0.35
22280,-1.7
22281,0
22282,-0.75
22283,0
22284,-0.1
22285,-0.15
22286,0
22287,0
22288,0
22289,0.25
22290,-0.75
22291,0.75
22292,0.35
22293,0.55
22294,-0.35
22295,0
22296,-1.25
22297,0
22298,-0.1
22299,0
22300,-0.75
22301,0.6
22302,-0.75
22303,0
22304,0
22305,0
22306,1.6
22307,-0.4
22308,0
22309,0.1
22310,-0.25
22311,-1
22312,0
22313,-0.4
22314,0
22315,0
22316,1.05
22317,0
22318,-1.05
22319,0.1
22320,-0.5
22321,1.6
22322,-1
22323,0.5
22324,1.05
22325,0.1
22326,-0.75
22327,-1
22328,-0.25
22329,0.15
22330,-0.25
22331,-0.75
22332,1.3
22333,1.25
22334,-0.25
22335,0.25
22336,-0.75
22337,0.75
22338,0
22339,-0.75
22340,-0.75
22341,1.05
22342,-0.2
22343,1.3
22344,1.3
22345,0
22346,-0.75
22347,-0.75
22348,-0.25
22349,-0.75
22350,-0.5
22351,-0.15
22352,1.6
22353,-0.5
22354,1.6
22355,2.7
22356,-0.5
22357,-0.5
22358,-0.5
22359,0
22360,-0.75
22361,1.6
22362,-0.75
22363,0.8
22364,0
22365,0
22366,-0.25
22367,-2.2
22368,0.75
22369,0.4
22370,-1
22371,1.6
22372,0
22373,0
22374,0
22375,0
22376,-0.75
22377,-0.5
22378,0.6
22379,-0.25
22380,0
22381,-1.5
22382,-1
22383,-0.75
22384,0.8
22385,-0.25
22386,0
22387,0
22388,1.05
22389,1.6
22390,0
22391,-0.85
22392,0
22393,1
22394,-1
22395,-1.3
22396,0
22397,-0.75
22398,0
22399,-0.75
22400,0.4
22401,-1.2
22402,-0.25
22403,-0.95
22404,1.1
22405,0.25
22406,0
22407,0.5
22408,-0.8
22409,0.8
22410,0.75
22411,-1.5
22412,-0.95
22413,0.05
22414,-0.35
22415,-0.25
22416,0
22417,-1.5
22418,-0.75
22419,0.1
22420,-0.75
22421,1.6
22422,-0.25
22423,-0.1
22424,0.2
22425,0.5
22426,0
22427,-0.25
22428,-0.25
22429,-0.75
22430,-0.25
22431,0.75
22432,0.05
22433,-0.25
22434,0.25
22435,0
22436,0
22437,-0.8
22438,-1.5
22439,-1.5
22440,0
22441,1
22442,-0.25
22443,-0.8
22444,0
22445,-2.3
22446,0
22447,-0.8
22448,-0.25
22449,-0.25
22450,-1.5
22451,0
22452,0
22453,0.05
22454,0.2
22455,0.1
22456,1.6
22457,-1.25
22458,-1.5
22459,-0.15
22460,2.15
22461,0.15
22462,0
22463,-0.25
22464,0
22465,0.1
22466,-1.5
22467,0.2
22468,0.5
22469,-1.15
22470,0.75
22471,-0.1
22472,0.1
22473,0
22474,0.2
22475,1.9
22476,-1.5
22477,-0.25
22478,-1
22479,-1.5
22480,0.8
22481,-1.6
22482,-0.25
22483,-0.5
22484,0
22485,0
22486,-0.1
22487,0.1
22488,-0.75
22489,0
22490,0.4
22491,0.25
22492,-0.6
22493,0
22494,0
22495,1.4
22496,-0.5
22497,0
22498,0
22499,0.2
22500,0
22501,-0.75
22502,-1.25
22503,0.1
22504,0.1
22505,0.05
22506,1.6
22507,-1.5
22508,-0.5
22509,0
22510,0.1
22511,-0.45
22512,-0.75
22513,-0.65
22514,-0.8
22515,-0.75
22516,1.6
22517,0
22518,-1.5
22519,-2.5
22520,0.6
22521,-1.5
22522,0
22523,-0.75
22524,-1.5
22525,1.35
22526,0.65
22527,-2.15
22528,-0.8
22529,-1.3
22530,-1.5
22531,-1.5
22532,1.6
22533,-1
22534,-1.5
22535,-0.8
22536,0
22537,-0.4
22538,0.25
22539,1.75
22540,-1
22541,0
22542,0.2
22543,-1.5
22544,-0.25
22545,-0.75
22546,-1.5
22547,-1.5
22548,0
22549,0
22550,0.6
22551,-0.5
22552,0
22553,-0.75
22554,0.5
22555,-1.5
22556,0.6
22557,-0.5
22558,-1.5
22559,-1.5
22560,0.1
22561,-1.5
22562,-0.5
22563,-1.6
22564,-0.8
22565,-1.5
22566,-1.5
22567,0
22568,-1.5
22569,-1.5
22570,-1.5
22571,-1.5
22572,-1.5
22573,-1.5
22574,-2
22575,0.5
22576,1.6
22577,0
22578,-0.25
22579,-0.1
22580,0
22581,0.1
22582,-1
22583,0
22584,0.5
22585,-0.5
22586,0.6
22587,-0.75
22588,0.6
22589,0.25
22590,0
22591,0.6
22592,-1.55
22593,0
22594,-0.6
22595,0.6
22596,-2.6
22597,-1.4
22598,0
22599,-0.75
22600,-0.75
22601,0.6
22602,-0.25
22603,0
22604,0.35
22605,0
22606,0.6
22607,0
22608,-0.4
22609,1.6
22610,0
22611,-1
22612,1.3
22613,0
22614,0
22615,0
22616,0.6
22617,0
22618,-0.75
22619,0
22620,0
22621,0.6
22622,0
22623,0
22624,0.1
22625,0.25
22626,0
22627,0.4
22628,0.25
22629,1.6
22630,0
22631,0
22632,-0.75
22633,0
22634,0.25
22635,1
22636,-1.05
22637,0
22638,-0.75
22639,0
22640,0.5
22641,0
22642,0
22643,-0.25
22644,0.2
22645,1.6
22646,0
22647,-0.8
22648,-0.75
22649,0
22650,-0.75
22651,0
22652,1
22653,-0.2
22654,0
22655,0.6
22656,0.75
22657,-1.5
22658,-1.25
22659,-0.25
22660,0.5
22661,0
22662,-0.8
22663,-0.6
22664,-0.25
22665,-0.75
22666,-0.75
22667,1.6
22668,0
22669,0
22670,0
22671,0.2
22672,0
22673,-0.5
22674,-0.25
22675,1.75
22676,0
22677,0
22678,-0.25
22679,0.6
22680,0.6
22681,-1.5
22682,-0.8
22683,0
22684,0
22685,0.2
22686,0.15
22687,0
22688,0
22689,0
22690,-0.25
22691,-0.5
22692,0
22693,-0.75
22694,-1.25
22695,0
22696,0
22697,-0.75
22698,-0.75
22699,-0.75
22700,1.6
22701,0
22702,0.2
22703,0
22704,0.2
22705,-0.6
22706,0.2
22707,0.75
22708,0
22709,-0.5
22710,0.2
22711,-0.75
22712,0.2
22713,0
22714,0.6
22715,1.6
22716,0.6
22717,0.6
22718,0.6
22719,0.6
22720,0.6
22721,0.6
22722,0.6
22723,0
22724,0.6
22725,0
22726,0.2
22727,0
22728,0.75
22729,0.6
22730,-1
22731,0.6
22732,-1
22733,1
22734,0.75
22735,-1.75
22736,-0.8
22737,0.2
22738,-1
22739,0.8
22740,0
22741,0.6
22742,0.75
22743,0.45
22744,-0.5
22745,0.6
22746,0.6
22747,-1.35
22748,0
22749,-1
22750,0
22751,0.75
22752,-0.75
22753,-1.2
22754,-0.4
22755,0
22756,0.6
22757,-0.75
22758,0
22759,0.8
22760,0.2
22761,1.35
22762,-0.8
22763,0
22764,-1
22765,-0.25
22766,-0.9
22767,0
22768,0
22769,0
22770,-0.4
22771,0.35
22772,-0.1
22773,0
22774,0
22775,1.5
22776,-0.8
22777,-1.2
22778,0.75
22779,-3
22780,1.4
22781,0.75
22782,1.55
22783,0.6
22784,0
22785,-0.1
22786,0
22787,0.2
22788,-0.8
22789,-0.25
22790,-0.8
22791,0.2
22792,0
22793,0.55
22794,0
22795,0
22796,0
22797,-0.5
22798,0.6
22799,0
22800,0
22801,0
22802,0
22803,-0.25
22804,0.6
22805,-0.25
22806,0.6
22807,0.6
22808,-0.25
22809,0.25
22810,0.6
22811,0.6
22812,0
22813,0.1
22814,0
22815,0
22816,-0.5
22817,-0.75
22818,0.75
22819,-1.25
22820,0.5
22821,-0.75
22822,0.5
22823,0
22824,-0.25
22825,0
22826,-0.25
22827,-0.25
22828,0.5
22829,-0.5
22830,-0.6
22831,0.1
22832,0
22833,0.5
22834,-0.25
22835,-2.25
22836,-1.05
22837,-0.25
22838,0
22839,0
22840,0.75
22841,-1
22842,0.8
22843,0.2
22844,-0.4
22845,-0.15
22846,0.1
22847,-0.75
22848,-0.25
22849,0
22850,0.35
22851,0.55
22852,-0.25
22853,0.8
22854,0
22855,0
22856,-0.75
22857,0.25
22858,0.25
22859,0
22860,-0.25
22861,0.85
22862,-2.5
22863,0
22864,0
22865,0.25
22866,0.8
22867,0
22868,-1.25
22869,-0.75
22870,0
22871,0
22872,0.2
22873,-0.4
22874,0.1
22875,0.25
22876,-0.75
22877,0.6
22878,0
22879,0.8
22880,0
22881,0.75
22882,0
22883,-0.25
22884,-0.6
22885,0
22886,1.6
22887,0
22888,0
22889,-1.4
22890,0.25
22891,0.5
22892,-0.75
22893,0
22894,0.75
22895,0
22896,0.95
22897,0
22898,0
22899,-0.85
22900,0.25
22901,0.8
22902,0.6
22903,-0.75
22904,-0.5
22905,-0.75
22906,-1
22907,-1
22908,0
22909,-0.25
22910,0
22911,-0.5
22912,-0.25
22913,-0.75
22914,0
22915,-0.65
22916,-0.75
22917,-0.8
22918,0
22919,0
22920,-0.15
22921,1.6
22922,0
22923,0.1
22924,1.6
22925,0.25
22926,0.75
22927,0.5
22928,0
22929,0
22930,0.25
22931,-1
22932,3.3
22933,-1
22934,0.5
22935,-0.85
22936,0
22937,-0.6
22938,-1.7
22939,-1
22940,0.6
22941,0
22942,0
22943,-1.35
22944,-0.75
22945,-0.8
22946,0.8
22947,0
22948,0
22949,-0.5
22950,-0.5
22951,-0.15
22952,0
22953,-1.75
22954,1.6
22955,0.1
22956,1.9
22957,-0.75
22958,0
22959,1.25
22960,-0.2
22961,-2.05
22962,-0.85
22963,-0.25
22964,-1.75
22965,0.25
22966,0.75
22967,0
22968,0
22969,-0.25
22970,-0.5
22971,-0.75
22972,-0.25
22973,0
22974,-1
22975,0
22976,-1
22977,1.6
22978,0
22979,-0.75
22980,-0.1
22981,-0.75
22982,-0.25
22983,0.6
22984,0.75
22985,-1
22986,-0.25
22987,-1.1
22988,0.5
22989,-0.25
22990,1.6
22991,0
22992,0
22993,-0.25
22994,0
22995,0.25
22996,-0.9
22997,0.2
22998,1.6
22999,0.55
23000,0.35
23001,0
23002,0.15
23003,-1.1
23004,0
23005,-0.5
23006,0
23007,0
23008,0.85
23009,-0.5
23010,0
23011,0
23012,0
23013,-0.75
23014,0.2
23015,0.35
23016,-0.75
23017,-0.5
23018,0.15
23019,1.6
23020,-2.5
23021,0.05
23022,-0.25
23023,-0.75
23024,0
23025,0
23026,-1.75
23027,0
23028,-0.75
23029,0
23030,0
23031,0
23032,0.25
23033,-0.6
23034,-0.75
23035,-0.25
23036,-0.25
23037,0
23038,0.5
23039,-1.35
23040,0.2
23041,0.2
23042,-0.8
23043,-0.75
23044,-0.5
23045,-0.25
23046,-0.75
23047,1.6
23048,0
23049,-0.25
23050,0
23051,-0.6
23052,0
23053,0
23054,-0.25
23055,-0.25
23056,1.6
23057,0
23058,-0.5
23059,-0.25
23060,0
23061,0.7
23062,-2.75
23063,0
23064,-0.25
23065,-0.8
23066,0
23067,-1.05
23068,-0.1
23069,0
23070,0
23071,0.55
23072,0
23073,-0.25
23074,-1.25
23075,1.55
23076,0
23077,1
23078,-0.75
23079,0
23080,-0.75
23081,-0.25
23082,-0.75
23083,-1.75
23084,-0.25
23085,-1.25
23086,-1.5
23087,-1.1
23088,0
23089,0.2
23090,-1.25
23091,0.2
23092,1.6
23093,-0.6
23094,0.2
23095,0
23096,0
23097,-1.5
23098,-0.25
23099,-0.8
23100,-0.25
23101,0.35
23102,-0.25
23103,0
23104,0
23105,0
23106,0.75
23107,0
23108,-1.25
23109,0.25
23110,0
23111,1.6
23112,-0.75
23113,0.8
23114,-0.55
23115,-0.8
23116,-0.8
23117,0
23118,-0.6
23119,0.75
23120,1.6
23121,0
23122,-0.6
23123,-0.25
23124,0.05
23125,-0.25
23126,1.6
23127,-1.5
23128,0
23129,0
23130,1.6
23131,-0.2
23132,-0.25
23133,-0.75
23134,0.2
23135,0
23136,1.6
23137,1.6
23138,-0.6
23139,0.6
23140,2
23141,1.75
23142,0
23143,-0.15
23144,-0.6
23145,-0.25
23146,0
23147,0.4
23148,-0.15
23149,-0.25
23150,0
23151,0
23152,-0.25
23153,-0.8
23154,0
23155,-0.75
23156,-0.1
23157,-0.4
23158,0
23159,0
23160,0.15
23161,1.4
23162,-0.25
23163,-1.4
23164,0
23165,0
23166,0.4
23167,0
23168,-0.25
23169,-2.25
23170,1.6
23171,0.5
23172,0.6
23173,-0.5
23174,-0.75
23175,0
23176,-0.75
23177,0
23178,0.2
23179,-0.45
23180,-0.8
23181,-0.8
23182,0
23183,-0.8
23184,-1.25
23185,-1.1
23186,0.75
23187,-0.45
23188,0
23189,0.75
23190,1.6
23191,-1.75
23192,-1.75
23193,0
23194,0.2
23195,0
23196,-0.8
23197,-0.85
23198,-0.25
23199,1
23200,-0.5
23201,-0.75
23202,0.75
23203,0.1
23204,-0.75
23205,0.2
23206,1.35
23207,-0.75
23208,-0.25
23209,0
23210,0.2
23211,-0.75
23212,0.15
23213,-1.1
23214,-0.25
23215,0
23216,0
23217,0.2
23218,0.5
23219,0
23220,0.4
23221,0
23222,0
23223,1.6
23224,0
23225,1.6
23226,-1.75
23227,-0.25
23228,0.75
23229,0
23230,0
23231,1.7
23232,0.4
23233,-2.25
23234,-1.25
23235,1.3
23236,0
23237,0.4
23238,0
23239,0
23240,-0.5
23241,0
23242,-0.25
23243,0.8
23244,1.35
23245,0
23246,0
23247,-2.25
23248,0
23249,0
23250,0.4
23251,0.05
23252,0
23253,-2.5
23254,-0.25
23255,1.6
23256,0.05
23257,1.25
23258,-2.5
23259,0.5
23260,-0.45
23261,-0.25
23262,1.6
23263,-0.25
23264,-1.5
23265,1.6
23266,0
23267,-0.75
23268,-2
23269,1.25
23270,0.55
23271,0
23272,0
23273,2
23274,-0.25
23275,-1
23276,0
23277,0
23278,1.55
23279,-1.5
23280,0
23281,0
23282,0.2
23283,0.2
23284,-0.45
23285,0
23286,0
23287,0
23288,1
23289,-0.75
23290,-0.25
23291,0.25
23292,-2
23293,-0.75
23294,0
23295,-0.5
23296,0
23297,-1
23298,0.75
23299,-0.25
23300,0
23301,0.4
23302,0
23303,-0.75
23304,0
23305,-1.1
23306,2.75
23307,0.5
23308,0.2
23309,-0.5
23310,0
23311,-0.75
23312,-0.25
23313,-0.75
23314,0
23315,-0.25
23316,0.2
23317,0
23318,0.2
23319,0.25
23320,-0.75
23321,0.2
23322,0.95
23323,0.2
23324,-0.5
23325,0
23326,-0.75
23327,0.2
23328,0.5
23329,0
23330,0.75
23331,0
23332,-0.35
23333,1.6
23334,0.2
23335,-0.75
23336,0
23337,0
23338,0
23339,-0.75
23340,-1.85
23341,-0.75
23342,-1.1
23343,0
23344,-0.75
23345,0
23346,1.25
23347,0
23348,-0.75
23349,1
23350,0.4
23351,0.6
23352,0.2
23353,-2.25
23354,-0.25
23355,-0.25
23356,-0.75
23357,-0.65
23358,0.1
23359,-0.5
23360,-0.35
23361,-0.75
23362,1.55
23363,-0.25
23364,-0.6
23365,0.5
23366,0
23367,0.5
23368,-2.5
23369,0.75
23370,0.15
23371,-1
23372,-0.6
23373,-1
23374,-0.25
23375,1.65
23376,0
23377,0
23378,0.1
23379,-0.8
23380,1.6
23381,1.6
23382,0.4
23383,0.25
23384,0
23385,-0.5
23386,-1
23387,0
23388,-1.8
23389,2.4
23390,-0.25
23391,0
23392,0.1
23393,-2.5
23394,0
23395,1.6
23396,0
23397,0
23398,-0.5
23399,0
23400,-1.1
23401,0
23402,0
23403,-0.75
23404,0.65
23405,-0.8
23406,-0.25
23407,1.6
23408,-0.6
23409,0
23410,0
23411,-0.4
23412,0.1
23413,-2.5
23414,0
23415,-0.25
23416,-0.25
23417,0
23418,0.8
23419,0.75
23420,0.2
23421,1.6
23422,0.75
23423,-0.25
23424,0
23425,0
23426,0
23427,0.2
23428,0
23429,0.5
23430,1.6
23431,0.5
23432,0.5
23433,0
23434,-0.5
23435,0
23436,0
23437,0
23438,0
23439,0
23440,-0.75
23441,1.6
23442,0.5
23443,0
23444,-1
23445,1.6
23446,0
23447,-0.25
23448,1.75
23449,1.4
23450,0
23451,0
23452,0
23453,0.2
23454,0.8
23455,1.6
23456,-0.75
23457,-0.25
23458,0
23459,-0.75
23460,1.6
23461,-0.9
23462,0.8
23463,1.6
23464,0
23465,0
23466,-1
23467,0.2
23468,-0.75
23469,1.55
23470,-0.25
23471,1.6
23472,-1.45
23473,0
23474,0
23475,0.5
23476,0
23477,0.5
23478,0.1
23479,0.5
23480,0.8
23481,0.75
23482,-0.75
23483,0
23484,1.6
23485,0
23486,1.6
23487,0
23488,0
23489,0.2
23490,-0.25
23491,-0.6
23492,0.5
23493,0.75
23494,0.25
23495,-0.25
23496,1
23497,0
23498,-0.75
23499,1.6
23500,0
23501,0.1
23502,0
23503,0.5
23504,-0.25
23505,-0.6
23506,0
23507,-0.25
23508,0
23509,0.5
23510,-0.9
23511,-0.75
23512,0.5
23513,0.5
23514,-0.5
23515,0.25
23516,0
23517,0.9
23518,-0.75
23519,-2.5
23520,0
23521,0
23522,-0.75
23523,0
23524,0.5
23525,-0.25
23526,0.25
23527,0
23528,1.6
23529,0.75
23530,-0.15
23531,0
23532,-2.25
23533,0
23534,0
23535,0.2
23536,0
23537,0
23538,-1.25
23539,0
23540,-0.75
23541,-0.75
23542,0
23543,0
23544,-0.25
23545,0.75
23546,0
23547,-1.55
23548,-1.5
23549,-1.25
23550,-2.5
23551,-1.55
23552,0.05
23553,-0.8
23554,-1.25
23555,-0.6
23556,-0.75
23557,0
23558,0
23559,1.6
23560,0.5
23561,-0.25
23562,-0.25
23563,0
23564,-1
23565,0
23566,0
23567,-0.95
23568,-1
23569,0.2
23570,-0.25
23571,-0.6
23572,-0.25
23573,0.25
23574,-0.5
23575,0.1
23576,1.6
23577,-0.75
23578,0.1
23579,0
23580,-0.1
23581,1.6
23582,-0.25
23583,-0.5
23584,0.2
23585,-0.5
23586,-2.5
23587,-0.75
23588,0
23589,-1.25
23590,0.9
23591,-0.15
23592,0.95
23593,-1.6
23594,0
23595,0
23596,0
23597,0.5
23598,0.25
23599,-0.75
23600,0.5
23601,-1
23602,-0.2
23603,0.2
23604,0.2
23605,0.2
23606,0
23607,1.6
23608,1.6
23609,-0.25
23610,1.1
23611,1.6
23612,1.6
23613,1.75
23614,-0.25
23615,-2
23616,-2
23617,0.8
23618,-0.4
23619,-1
23620,0
23621,0
23622,-1.75
23623,0
23624,0.9
23625,0
23626,0
23627,0.5
23628,1.6
23629,-1.45
23630,1.6
23631,0
23632,0.5
23633,-0.5
23634,1.6
23635,-1.25
23636,0
23637,1.6
23638,0
23639,0.6
23640,-2
23641,0.25
23642,0
23643,0
23644,0.6
23645,0
23646,0.75
